Province,Country,Date,Confirmed,Deaths,Recovered
"Charlton, GA",US,2020-03-08,0,0,0
"Charlton, GA",US,2020-03-07,0,0,0
"Charlton, GA",US,2020-03-06,0,0,0
"Charlton, GA",US,2020-03-05,0,0,0
"Charlton, GA",US,2020-03-04,0,0,0
"Charlton, GA",US,2020-03-03,0,0,0
"Charlton, GA",US,2020-03-02,0,0,0
"Charlton, GA",US,2020-03-01,0,0,0
"Charlton, GA",US,2020-02-29,0,0,0
"Charlton, GA",US,2020-02-28,0,0,0
"Charlton, GA",US,2020-02-27,0,0,0
"Charlton, GA",US,2020-02-26,0,0,0
"Charlton, GA",US,2020-02-25,0,0,0
"Charlton, GA",US,2020-02-24,0,0,0
"Charlton, GA",US,2020-02-23,0,0,0
"Charlton, GA",US,2020-02-22,0,0,0
"Charlton, GA",US,2020-02-21,0,0,0
"Charlton, GA",US,2020-02-20,0,0,0
"Charlton, GA",US,2020-02-19,0,0,0
"Charlton, GA",US,2020-02-18,0,0,0
"Charlton, GA",US,2020-02-17,0,0,0
"Charlton, GA",US,2020-02-16,0,0,0
"Charlton, GA",US,2020-02-15,0,0,0
"Charlton, GA",US,2020-02-14,0,0,0
"Charlton, GA",US,2020-02-13,0,0,0
"Charlton, GA",US,2020-02-12,0,0,0
"Charlton, GA",US,2020-02-11,0,0,0
"Charlton, GA",US,2020-02-10,0,0,0
"Charlton, GA",US,2020-02-09,0,0,0
"Charlton, GA",US,2020-02-08,0,0,0
"Charlton, GA",US,2020-02-07,0,0,0
"Charlton, GA",US,2020-02-06,0,0,0
"Charlton, GA",US,2020-02-05,0,0,0
"Charlton, GA",US,2020-02-04,0,0,0
"Charlton, GA",US,2020-02-03,0,0,0
"Charlton, GA",US,2020-02-02,0,0,0
"Charlton, GA",US,2020-02-01,0,0,0
"Charlton, GA",US,2020-01-31,0,0,0
"Charlton, GA",US,2020-01-30,0,0,0
"Charlton, GA",US,2020-01-29,0,0,0
"Charlton, GA",US,2020-01-28,0,0,0
"Charlton, GA",US,2020-01-27,0,0,0
"Charlton, GA",US,2020-01-26,0,0,0
"Charlton, GA",US,2020-01-25,0,0,0
"Charlton, GA",US,2020-01-24,0,0,0
"Charlton, GA",US,2020-01-23,0,0,0
"Charlton, GA",US,2020-01-22,0,0,0
"Chatham County, NC",US,2020-03-23,NA,NA,NA
"Chatham County, NC",US,2020-03-22,0,0,0
"Chatham County, NC",US,2020-03-21,0,0,0
"Chatham County, NC",US,2020-03-20,0,0,0
"Chatham County, NC",US,2020-03-19,0,0,0
"Chatham County, NC",US,2020-03-18,0,0,0
"Chatham County, NC",US,2020-03-17,0,0,0
"Chatham County, NC",US,2020-03-16,0,0,0
"Chatham County, NC",US,2020-03-15,0,0,0
"Chatham County, NC",US,2020-03-14,0,0,0
"Chatham County, NC",US,2020-03-13,0,0,0
"Chatham County, NC",US,2020-03-12,0,0,0
"Chatham County, NC",US,2020-03-11,0,0,0
"Chatham County, NC",US,2020-03-10,0,0,0
"Chatham County, NC",US,2020-03-09,1,0,0
"Chatham County, NC",US,2020-03-08,1,0,0
"Chatham County, NC",US,2020-03-07,1,0,0
"Chatham County, NC",US,2020-03-06,1,0,0
"Chatham County, NC",US,2020-03-05,0,0,0
"Chatham County, NC",US,2020-03-04,0,0,0
"Chatham County, NC",US,2020-03-03,0,0,0
"Chatham County, NC",US,2020-03-02,0,0,0
"Chatham County, NC",US,2020-03-01,0,0,0
"Chatham County, NC",US,2020-02-29,0,0,0
"Chatham County, NC",US,2020-02-28,0,0,0
"Chatham County, NC",US,2020-02-27,0,0,0
"Chatham County, NC",US,2020-02-26,0,0,0
"Chatham County, NC",US,2020-02-25,0,0,0
"Chatham County, NC",US,2020-02-24,0,0,0
"Chatham County, NC",US,2020-02-23,0,0,0
"Chatham County, NC",US,2020-02-22,0,0,0
"Chatham County, NC",US,2020-02-21,0,0,0
"Chatham County, NC",US,2020-02-20,0,0,0
"Chatham County, NC",US,2020-02-19,0,0,0
"Chatham County, NC",US,2020-02-18,0,0,0
"Chatham County, NC",US,2020-02-17,0,0,0
"Chatham County, NC",US,2020-02-16,0,0,0
"Chatham County, NC",US,2020-02-15,0,0,0
"Chatham County, NC",US,2020-02-14,0,0,0
"Chatham County, NC",US,2020-02-13,0,0,0
"Chatham County, NC",US,2020-02-12,0,0,0
"Chatham County, NC",US,2020-02-11,0,0,0
"Chatham County, NC",US,2020-02-10,0,0,0
"Chatham County, NC",US,2020-02-09,0,0,0
"Chatham County, NC",US,2020-02-08,0,0,0
"Chatham County, NC",US,2020-02-07,0,0,0
"Chatham County, NC",US,2020-02-06,0,0,0
"Chatham County, NC",US,2020-02-05,0,0,0
"Chatham County, NC",US,2020-02-04,0,0,0
"Chatham County, NC",US,2020-02-03,0,0,0
"Chatham County, NC",US,2020-02-02,0,0,0
"Chatham County, NC",US,2020-02-01,0,0,0
"Chatham County, NC",US,2020-01-31,0,0,0
"Chatham County, NC",US,2020-01-30,0,0,0
"Chatham County, NC",US,2020-01-29,0,0,0
"Chatham County, NC",US,2020-01-28,0,0,0
"Chatham County, NC",US,2020-01-27,0,0,0
"Chatham County, NC",US,2020-01-26,0,0,0
"Chatham County, NC",US,2020-01-25,0,0,0
"Chatham County, NC",US,2020-01-24,0,0,0
"Chatham County, NC",US,2020-01-23,0,0,0
"Chatham County, NC",US,2020-01-22,0,0,0
"Cherokee County, GA",US,2020-03-23,NA,NA,NA
"Cherokee County, GA",US,2020-03-22,0,0,0
"Cherokee County, GA",US,2020-03-21,0,0,0
"Cherokee County, GA",US,2020-03-20,0,0,0
"Cherokee County, GA",US,2020-03-19,0,0,0
"Cherokee County, GA",US,2020-03-18,0,0,0
"Cherokee County, GA",US,2020-03-17,0,0,0
"Cherokee County, GA",US,2020-03-16,0,0,0
"Cherokee County, GA",US,2020-03-15,0,0,0
"Cherokee County, GA",US,2020-03-14,0,0,0
"Cherokee County, GA",US,2020-03-13,0,0,0
"Cherokee County, GA",US,2020-03-12,0,0,0
"Cherokee County, GA",US,2020-03-11,0,0,0
"Cherokee County, GA",US,2020-03-10,0,0,0
"Cherokee County, GA",US,2020-03-09,1,0,0
"Cherokee County, GA",US,2020-03-08,0,0,0
"Cherokee County, GA",US,2020-03-07,0,0,0
"Cherokee County, GA",US,2020-03-06,0,0,0
"Cherokee County, GA",US,2020-03-05,0,0,0
"Cherokee County, GA",US,2020-03-04,0,0,0
"Cherokee County, GA",US,2020-03-03,0,0,0
"Cherokee County, GA",US,2020-03-02,0,0,0
"Cherokee County, GA",US,2020-03-01,0,0,0
"Cherokee County, GA",US,2020-02-29,0,0,0
"Cherokee County, GA",US,2020-02-28,0,0,0
"Cherokee County, GA",US,2020-02-27,0,0,0
"Cherokee County, GA",US,2020-02-26,0,0,0
"Cherokee County, GA",US,2020-02-25,0,0,0
"Cherokee County, GA",US,2020-02-24,0,0,0
"Cherokee County, GA",US,2020-02-23,0,0,0
"Cherokee County, GA",US,2020-02-22,0,0,0
"Cherokee County, GA",US,2020-02-21,0,0,0
"Cherokee County, GA",US,2020-02-20,0,0,0
"Cherokee County, GA",US,2020-02-19,0,0,0
"Cherokee County, GA",US,2020-02-18,0,0,0
"Cherokee County, GA",US,2020-02-17,0,0,0
"Cherokee County, GA",US,2020-02-16,0,0,0
"Cherokee County, GA",US,2020-02-15,0,0,0
"Cherokee County, GA",US,2020-02-14,0,0,0
"Cherokee County, GA",US,2020-02-13,0,0,0
"Cherokee County, GA",US,2020-02-12,0,0,0
"Cherokee County, GA",US,2020-02-11,0,0,0
"Cherokee County, GA",US,2020-02-10,0,0,0
"Cherokee County, GA",US,2020-02-09,0,0,0
"Cherokee County, GA",US,2020-02-08,0,0,0
"Cherokee County, GA",US,2020-02-07,0,0,0
"Cherokee County, GA",US,2020-02-06,0,0,0
"Cherokee County, GA",US,2020-02-05,0,0,0
"Cherokee County, GA",US,2020-02-04,0,0,0
"Cherokee County, GA",US,2020-02-03,0,0,0
"Cherokee County, GA",US,2020-02-02,0,0,0
"Cherokee County, GA",US,2020-02-01,0,0,0
"Cherokee County, GA",US,2020-01-31,0,0,0
"Cherokee County, GA",US,2020-01-30,0,0,0
"Cherokee County, GA",US,2020-01-29,0,0,0
"Cherokee County, GA",US,2020-01-28,0,0,0
"Cherokee County, GA",US,2020-01-27,0,0,0
"Cherokee County, GA",US,2020-01-26,0,0,0
"Cherokee County, GA",US,2020-01-25,0,0,0
"Cherokee County, GA",US,2020-01-24,0,0,0
"Cherokee County, GA",US,2020-01-23,0,0,0
"Cherokee County, GA",US,2020-01-22,0,0,0
"Clark County, NV",US,2020-03-23,NA,NA,NA
"Clark County, NV",US,2020-03-22,0,0,0
"Clark County, NV",US,2020-03-21,0,0,0
"Clark County, NV",US,2020-03-20,0,0,0
"Clark County, NV",US,2020-03-19,0,0,0
"Clark County, NV",US,2020-03-18,0,0,0
"Clark County, NV",US,2020-03-17,0,0,0
"Clark County, NV",US,2020-03-16,0,0,0
"Clark County, NV",US,2020-03-15,0,0,0
"Clark County, NV",US,2020-03-14,0,0,0
"Clark County, NV",US,2020-03-13,0,0,0
"Clark County, NV",US,2020-03-12,0,0,0
"Clark County, NV",US,2020-03-11,0,0,0
"Clark County, NV",US,2020-03-10,0,0,0
"Clark County, NV",US,2020-03-09,2,0,0
"Clark County, NV",US,2020-03-08,2,0,0
"Clark County, NV",US,2020-03-07,1,0,0
"Clark County, NV",US,2020-03-06,1,0,0
"Clark County, NV",US,2020-03-05,1,0,0
"Clark County, NV",US,2020-03-04,0,0,0
"Clark County, NV",US,2020-03-03,0,0,0
"Clark County, NV",US,2020-03-02,0,0,0
"Clark County, NV",US,2020-03-01,0,0,0
"Clark County, NV",US,2020-02-29,0,0,0
"Clark County, NV",US,2020-02-28,0,0,0
"Clark County, NV",US,2020-02-27,0,0,0
"Clark County, NV",US,2020-02-26,0,0,0
"Clark County, NV",US,2020-02-25,0,0,0
"Clark County, NV",US,2020-02-24,0,0,0
"Clark County, NV",US,2020-02-23,0,0,0
"Clark County, NV",US,2020-02-22,0,0,0
"Clark County, NV",US,2020-02-21,0,0,0
"Clark County, NV",US,2020-02-20,0,0,0
"Clark County, NV",US,2020-02-19,0,0,0
"Clark County, NV",US,2020-02-18,0,0,0
"Clark County, NV",US,2020-02-17,0,0,0
"Clark County, NV",US,2020-02-16,0,0,0
"Clark County, NV",US,2020-02-15,0,0,0
"Clark County, NV",US,2020-02-14,0,0,0
"Clark County, NV",US,2020-02-13,0,0,0
"Clark County, NV",US,2020-02-12,0,0,0
"Clark County, NV",US,2020-02-11,0,0,0
"Clark County, NV",US,2020-02-10,0,0,0
"Clark County, NV",US,2020-02-09,0,0,0
"Clark County, NV",US,2020-02-08,0,0,0
"Clark County, NV",US,2020-02-07,0,0,0
"Clark County, NV",US,2020-02-06,0,0,0
"Clark County, NV",US,2020-02-05,0,0,0
"Clark County, NV",US,2020-02-04,0,0,0
"Clark County, NV",US,2020-02-03,0,0,0
"Clark County, NV",US,2020-02-02,0,0,0
"Clark County, NV",US,2020-02-01,0,0,0
"Clark County, NV",US,2020-01-31,0,0,0
"Clark County, NV",US,2020-01-30,0,0,0
"Clark County, NV",US,2020-01-29,0,0,0
"Clark County, NV",US,2020-01-28,0,0,0
"Clark County, NV",US,2020-01-27,0,0,0
"Clark County, NV",US,2020-01-26,0,0,0
"Clark County, NV",US,2020-01-25,0,0,0
"Clark County, NV",US,2020-01-24,0,0,0
"Clark County, NV",US,2020-01-23,0,0,0
"Clark County, NV",US,2020-01-22,0,0,0
"Clark County, WA",US,2020-03-23,NA,NA,NA
"Clark County, WA",US,2020-03-22,0,0,0
"Clark County, WA",US,2020-03-21,0,0,0
"Clark County, WA",US,2020-03-20,0,0,0
"Clark County, WA",US,2020-03-19,0,0,0
"Clark County, WA",US,2020-03-18,0,0,0
"Clark County, WA",US,2020-03-17,0,0,0
"Clark County, WA",US,2020-03-16,0,0,0
"Clark County, WA",US,2020-03-15,0,0,0
"Clark County, WA",US,2020-03-14,0,0,0
"Clark County, WA",US,2020-03-13,0,0,0
"Clark County, WA",US,2020-03-12,0,0,0
"Clark County, WA",US,2020-03-11,0,0,0
"Clark County, WA",US,2020-03-10,0,0,0
"Clark County, WA",US,2020-03-09,1,0,0
"Clark County, WA",US,2020-03-08,1,0,0
"Clark County, WA",US,2020-03-07,1,0,0
"Clark County, WA",US,2020-03-06,0,0,0
"Clark County, WA",US,2020-03-05,0,0,0
"Clark County, WA",US,2020-03-04,0,0,0
"Clark County, WA",US,2020-03-03,0,0,0
"Clark County, WA",US,2020-03-02,0,0,0
"Clark County, WA",US,2020-03-01,0,0,0
"Clark County, WA",US,2020-02-29,0,0,0
"Clark County, WA",US,2020-02-28,0,0,0
"Clark County, WA",US,2020-02-27,0,0,0
"Clark County, WA",US,2020-02-26,0,0,0
"Clark County, WA",US,2020-02-25,0,0,0
"Clark County, WA",US,2020-02-24,0,0,0
"Clark County, WA",US,2020-02-23,0,0,0
"Clark County, WA",US,2020-02-22,0,0,0
"Clark County, WA",US,2020-02-21,0,0,0
"Clark County, WA",US,2020-02-20,0,0,0
"Clark County, WA",US,2020-02-19,0,0,0
"Clark County, WA",US,2020-02-18,0,0,0
"Clark County, WA",US,2020-02-17,0,0,0
"Clark County, WA",US,2020-02-16,0,0,0
"Clark County, WA",US,2020-02-15,0,0,0
"Clark County, WA",US,2020-02-14,0,0,0
"Clark County, WA",US,2020-02-13,0,0,0
"Clark County, WA",US,2020-02-12,0,0,0
"Clark County, WA",US,2020-02-11,0,0,0
"Clark County, WA",US,2020-02-10,0,0,0
"Clark County, WA",US,2020-02-09,0,0,0
"Clark County, WA",US,2020-02-08,0,0,0
"Clark County, WA",US,2020-02-07,0,0,0
"Clark County, WA",US,2020-02-06,0,0,0
"Clark County, WA",US,2020-02-05,0,0,0
"Clark County, WA",US,2020-02-04,0,0,0
"Clark County, WA",US,2020-02-03,0,0,0
"Clark County, WA",US,2020-02-02,0,0,0
"Clark County, WA",US,2020-02-01,0,0,0
"Clark County, WA",US,2020-01-31,0,0,0
"Clark County, WA",US,2020-01-30,0,0,0
"Clark County, WA",US,2020-01-29,0,0,0
"Clark County, WA",US,2020-01-28,0,0,0
"Clark County, WA",US,2020-01-27,0,0,0
"Clark County, WA",US,2020-01-26,0,0,0
"Clark County, WA",US,2020-01-25,0,0,0
"Clark County, WA",US,2020-01-24,0,0,0
"Clark County, WA",US,2020-01-23,0,0,0
"Clark County, WA",US,2020-01-22,0,0,0
"Cobb County, GA",US,2020-03-23,NA,NA,NA
"Cobb County, GA",US,2020-03-22,0,0,0
"Cobb County, GA",US,2020-03-21,0,0,0
"Cobb County, GA",US,2020-03-20,0,0,0
"Cobb County, GA",US,2020-03-19,0,0,0
"Cobb County, GA",US,2020-03-18,0,0,0
"Cobb County, GA",US,2020-03-17,0,0,0
"Cobb County, GA",US,2020-03-16,0,0,0
"Cobb County, GA",US,2020-03-15,0,0,0
"Cobb County, GA",US,2020-03-14,0,0,0
"Cobb County, GA",US,2020-03-13,0,0,0
"Cobb County, GA",US,2020-03-12,0,0,0
"Cobb County, GA",US,2020-03-11,0,0,0
"Cobb County, GA",US,2020-03-10,0,0,0
"Cobb County, GA",US,2020-03-09,3,0,0
"Cobb County, GA",US,2020-03-08,1,0,0
"Cobb County, GA",US,2020-03-07,1,0,0
"Cobb County, GA",US,2020-03-06,0,0,0
"Cobb County, GA",US,2020-03-05,0,0,0
"Cobb County, GA",US,2020-03-04,0,0,0
"Cobb County, GA",US,2020-03-03,0,0,0
"Cobb County, GA",US,2020-03-02,0,0,0
"Cobb County, GA",US,2020-03-01,0,0,0
"Cobb County, GA",US,2020-02-29,0,0,0
"Cobb County, GA",US,2020-02-28,0,0,0
"Cobb County, GA",US,2020-02-27,0,0,0
"Cobb County, GA",US,2020-02-26,0,0,0
"Cobb County, GA",US,2020-02-25,0,0,0
"Cobb County, GA",US,2020-02-24,0,0,0
"Cobb County, GA",US,2020-02-23,0,0,0
"Cobb County, GA",US,2020-02-22,0,0,0
"Cobb County, GA",US,2020-02-21,0,0,0
"Cobb County, GA",US,2020-02-20,0,0,0
"Cobb County, GA",US,2020-02-19,0,0,0
"Cobb County, GA",US,2020-02-18,0,0,0
"Cobb County, GA",US,2020-02-17,0,0,0
"Cobb County, GA",US,2020-02-16,0,0,0
"Cobb County, GA",US,2020-02-15,0,0,0
"Cobb County, GA",US,2020-02-14,0,0,0
"Cobb County, GA",US,2020-02-13,0,0,0
"Cobb County, GA",US,2020-02-12,0,0,0
"Cobb County, GA",US,2020-02-11,0,0,0
"Cobb County, GA",US,2020-02-10,0,0,0
"Cobb County, GA",US,2020-02-09,0,0,0
"Cobb County, GA",US,2020-02-08,0,0,0
"Cobb County, GA",US,2020-02-07,0,0,0
"Cobb County, GA",US,2020-02-06,0,0,0
"Cobb County, GA",US,2020-02-05,0,0,0
"Cobb County, GA",US,2020-02-04,0,0,0
"Cobb County, GA",US,2020-02-03,0,0,0
"Cobb County, GA",US,2020-02-02,0,0,0
"Cobb County, GA",US,2020-02-01,0,0,0
"Cobb County, GA",US,2020-01-31,0,0,0
"Cobb County, GA",US,2020-01-30,0,0,0
"Cobb County, GA",US,2020-01-29,0,0,0
"Cobb County, GA",US,2020-01-28,0,0,0
"Cobb County, GA",US,2020-01-27,0,0,0
"Cobb County, GA",US,2020-01-26,0,0,0
"Cobb County, GA",US,2020-01-25,0,0,0
"Cobb County, GA",US,2020-01-24,0,0,0
"Cobb County, GA",US,2020-01-23,0,0,0
"Cobb County, GA",US,2020-01-22,0,0,0
"Collier, FL",US,2020-03-23,NA,NA,NA
"Collier, FL",US,2020-03-22,0,0,0
"Collier, FL",US,2020-03-21,0,0,0
"Collier, FL",US,2020-03-20,0,0,0
"Collier, FL",US,2020-03-19,0,0,0
"Collier, FL",US,2020-03-18,0,0,0
"Collier, FL",US,2020-03-17,0,0,0
"Collier, FL",US,2020-03-16,0,0,0
"Collier, FL",US,2020-03-15,0,0,0
"Collier, FL",US,2020-03-14,0,0,0
"Collier, FL",US,2020-03-13,0,0,0
"Collier, FL",US,2020-03-12,0,0,0
"Collier, FL",US,2020-03-11,0,0,0
"Collier, FL",US,2020-03-10,0,0,0
"Collier, FL",US,2020-03-09,0,0,0
"Collier, FL",US,2020-03-08,0,0,0
"Collier, FL",US,2020-03-07,0,0,0
"Collier, FL",US,2020-03-06,0,0,0
"Collier, FL",US,2020-03-05,0,0,0
"Collier, FL",US,2020-03-04,0,0,0
"Collier, FL",US,2020-03-03,0,0,0
"Collier, FL",US,2020-03-02,0,0,0
"Collier, FL",US,2020-03-01,0,0,0
"Collier, FL",US,2020-02-29,0,0,0
"Collier, FL",US,2020-02-28,0,0,0
"Collier, FL",US,2020-02-27,0,0,0
"Collier, FL",US,2020-02-26,0,0,0
"Collier, FL",US,2020-02-25,0,0,0
"Collier, FL",US,2020-02-24,0,0,0
"Collier, FL",US,2020-02-23,0,0,0
"Collier, FL",US,2020-02-22,0,0,0
"Collier, FL",US,2020-02-21,0,0,0
"Collier, FL",US,2020-02-20,0,0,0
"Collier, FL",US,2020-02-19,0,0,0
"Collier, FL",US,2020-02-18,0,0,0
"Collier, FL",US,2020-02-17,0,0,0
"Collier, FL",US,2020-02-16,0,0,0
"Collier, FL",US,2020-02-15,0,0,0
"Collier, FL",US,2020-02-14,0,0,0
"Collier, FL",US,2020-02-13,0,0,0
"Collier, FL",US,2020-02-12,0,0,0
"Collier, FL",US,2020-02-11,0,0,0
"Collier, FL",US,2020-02-10,0,0,0
"Collier, FL",US,2020-02-09,0,0,0
"Collier, FL",US,2020-02-08,0,0,0
"Collier, FL",US,2020-02-07,0,0,0
"Collier, FL",US,2020-02-06,0,0,0
"Collier, FL",US,2020-02-05,0,0,0
"Collier, FL",US,2020-02-04,0,0,0
"Collier, FL",US,2020-02-03,0,0,0
"Collier, FL",US,2020-02-02,0,0,0
"Collier, FL",US,2020-02-01,0,0,0
"Collier, FL",US,2020-01-31,0,0,0
"Collier, FL",US,2020-01-30,0,0,0
"Collier, FL",US,2020-01-29,0,0,0
"Collier, FL",US,2020-01-28,0,0,0
"Collier, FL",US,2020-01-27,0,0,0
"Collier, FL",US,2020-01-26,0,0,0
"Collier, FL",US,2020-01-25,0,0,0
"Collier, FL",US,2020-01-24,0,0,0
"Collier, FL",US,2020-01-23,0,0,0
"Collier, FL",US,2020-01-22,0,0,0
"Collin County, TX",US,2020-03-23,NA,NA,NA
"Collin County, TX",US,2020-03-22,0,0,0
"Collin County, TX",US,2020-03-21,0,0,0
"Collin County, TX",US,2020-03-20,0,0,0
"Collin County, TX",US,2020-03-19,0,0,0
"Collin County, TX",US,2020-03-18,0,0,0
"Collin County, TX",US,2020-03-17,0,0,0
"Collin County, TX",US,2020-03-16,0,0,0
"Collin County, TX",US,2020-03-15,0,0,0
"Collin County, TX",US,2020-03-14,0,0,0
"Collin County, TX",US,2020-03-13,0,0,0
"Collin County, TX",US,2020-03-12,0,0,0
"Collin County, TX",US,2020-03-11,0,0,0
"Collin County, TX",US,2020-03-10,0,0,0
"Collin County, TX",US,2020-03-09,1,0,0
"Collin County, TX",US,2020-03-08,0,0,0
"Collin County, TX",US,2020-03-07,0,0,0
"Collin County, TX",US,2020-03-06,0,0,0
"Collin County, TX",US,2020-03-05,0,0,0
"Collin County, TX",US,2020-03-04,0,0,0
"Collin County, TX",US,2020-03-03,0,0,0
"Collin County, TX",US,2020-03-02,0,0,0
"Collin County, TX",US,2020-03-01,0,0,0
"Collin County, TX",US,2020-02-29,0,0,0
"Collin County, TX",US,2020-02-28,0,0,0
"Collin County, TX",US,2020-02-27,0,0,0
"Collin County, TX",US,2020-02-26,0,0,0
"Collin County, TX",US,2020-02-25,0,0,0
"Collin County, TX",US,2020-02-24,0,0,0
"Collin County, TX",US,2020-02-23,0,0,0
"Collin County, TX",US,2020-02-22,0,0,0
"Collin County, TX",US,2020-02-21,0,0,0
"Collin County, TX",US,2020-02-20,0,0,0
"Collin County, TX",US,2020-02-19,0,0,0
"Collin County, TX",US,2020-02-18,0,0,0
"Collin County, TX",US,2020-02-17,0,0,0
"Collin County, TX",US,2020-02-16,0,0,0
"Collin County, TX",US,2020-02-15,0,0,0
"Collin County, TX",US,2020-02-14,0,0,0
"Collin County, TX",US,2020-02-13,0,0,0
"Collin County, TX",US,2020-02-12,0,0,0
"Collin County, TX",US,2020-02-11,0,0,0
"Collin County, TX",US,2020-02-10,0,0,0
"Collin County, TX",US,2020-02-09,0,0,0
"Collin County, TX",US,2020-02-08,0,0,0
"Collin County, TX",US,2020-02-07,0,0,0
"Collin County, TX",US,2020-02-06,0,0,0
"Collin County, TX",US,2020-02-05,0,0,0
"Collin County, TX",US,2020-02-04,0,0,0
"Collin County, TX",US,2020-02-03,0,0,0
"Collin County, TX",US,2020-02-02,0,0,0
"Collin County, TX",US,2020-02-01,0,0,0
"Collin County, TX",US,2020-01-31,0,0,0
"Collin County, TX",US,2020-01-30,0,0,0
"Collin County, TX",US,2020-01-29,0,0,0
"Collin County, TX",US,2020-01-28,0,0,0
"Collin County, TX",US,2020-01-27,0,0,0
"Collin County, TX",US,2020-01-26,0,0,0
"Collin County, TX",US,2020-01-25,0,0,0
"Collin County, TX",US,2020-01-24,0,0,0
"Collin County, TX",US,2020-01-23,0,0,0
"Collin County, TX",US,2020-01-22,0,0,0
Colorado,US,2020-03-23,476,6,0
Colorado,US,2020-03-22,476,6,0
Colorado,US,2020-03-21,390,4,0
Colorado,US,2020-03-20,363,4,0
Colorado,US,2020-03-19,277,4,0
Colorado,US,2020-03-18,184,2,0
Colorado,US,2020-03-17,160,2,0
Colorado,US,2020-03-16,160,1,0
Colorado,US,2020-03-15,131,1,0
Colorado,US,2020-03-14,101,1,0
Colorado,US,2020-03-13,49,0,0
Colorado,US,2020-03-12,45,0,0
Colorado,US,2020-03-11,34,0,0
Colorado,US,2020-03-10,15,0,0
Colorado,US,2020-03-09,0,0,0
Colorado,US,2020-03-08,0,0,0
Colorado,US,2020-03-07,0,0,0
Colorado,US,2020-03-06,0,0,0
Colorado,US,2020-03-05,0,0,0
Colorado,US,2020-03-04,0,0,0
Colorado,US,2020-03-03,0,0,0
Colorado,US,2020-03-02,0,0,0
Colorado,US,2020-03-01,0,0,0
Colorado,US,2020-02-29,0,0,0
Colorado,US,2020-02-28,0,0,0
Colorado,US,2020-02-27,0,0,0
Colorado,US,2020-02-26,0,0,0
Colorado,US,2020-02-25,0,0,0
Colorado,US,2020-02-24,0,0,0
Colorado,US,2020-02-23,0,0,0
Colorado,US,2020-02-22,0,0,0
Colorado,US,2020-02-21,0,0,0
Colorado,US,2020-02-20,0,0,0
Colorado,US,2020-02-19,0,0,0
Colorado,US,2020-02-18,0,0,0
Colorado,US,2020-02-17,0,0,0
Colorado,US,2020-02-16,0,0,0
Colorado,US,2020-02-15,0,0,0
Colorado,US,2020-02-14,0,0,0
Colorado,US,2020-02-13,0,0,0
Colorado,US,2020-02-12,0,0,0
Colorado,US,2020-02-11,0,0,0
Colorado,US,2020-02-10,0,0,0
Colorado,US,2020-02-09,0,0,0
Colorado,US,2020-02-08,0,0,0
Colorado,US,2020-02-07,0,0,0
Colorado,US,2020-02-06,0,0,0
Colorado,US,2020-02-05,0,0,0
Colorado,US,2020-02-04,0,0,0
Colorado,US,2020-02-03,0,0,0
Colorado,US,2020-02-02,0,0,0
Colorado,US,2020-02-01,0,0,0
Colorado,US,2020-01-31,0,0,0
Colorado,US,2020-01-30,0,0,0
Colorado,US,2020-01-29,0,0,0
Colorado,US,2020-01-28,0,0,0
Colorado,US,2020-01-27,0,0,0
Colorado,US,2020-01-26,0,0,0
Colorado,US,2020-01-25,0,0,0
Colorado,US,2020-01-24,0,0,0
Colorado,US,2020-01-23,0,0,0
Colorado,US,2020-01-22,0,0,0
Connecticut,US,2020-03-23,223,5,0
Connecticut,US,2020-03-22,223,5,0
Connecticut,US,2020-03-21,194,4,0
Connecticut,US,2020-03-20,194,3,0
Connecticut,US,2020-03-19,159,2,0
Connecticut,US,2020-03-18,68,0,0
Connecticut,US,2020-03-17,68,0,0
Connecticut,US,2020-03-16,30,0,0
Connecticut,US,2020-03-15,24,0,0
Connecticut,US,2020-03-14,22,0,0
Connecticut,US,2020-03-13,11,0,0
Connecticut,US,2020-03-12,5,0,0
Connecticut,US,2020-03-11,3,0,0
Connecticut,US,2020-03-10,2,0,0
Connecticut,US,2020-03-09,0,0,0
Connecticut,US,2020-03-08,0,0,0
Connecticut,US,2020-03-07,0,0,0
Connecticut,US,2020-03-06,0,0,0
Connecticut,US,2020-03-05,0,0,0
Connecticut,US,2020-03-04,0,0,0
Connecticut,US,2020-03-03,0,0,0
Connecticut,US,2020-03-02,0,0,0
Connecticut,US,2020-03-01,0,0,0
Connecticut,US,2020-02-29,0,0,0
Connecticut,US,2020-02-28,0,0,0
Connecticut,US,2020-02-27,0,0,0
Connecticut,US,2020-02-26,0,0,0
Connecticut,US,2020-02-25,0,0,0
Connecticut,US,2020-02-24,0,0,0
Connecticut,US,2020-02-23,0,0,0
Connecticut,US,2020-02-22,0,0,0
Connecticut,US,2020-02-21,0,0,0
Connecticut,US,2020-02-20,0,0,0
Connecticut,US,2020-02-19,0,0,0
Connecticut,US,2020-02-18,0,0,0
Connecticut,US,2020-02-17,0,0,0
Connecticut,US,2020-02-16,0,0,0
Connecticut,US,2020-02-15,0,0,0
Connecticut,US,2020-02-14,0,0,0
Connecticut,US,2020-02-13,0,0,0
Connecticut,US,2020-02-12,0,0,0
Connecticut,US,2020-02-11,0,0,0
Connecticut,US,2020-02-10,0,0,0
Connecticut,US,2020-02-09,0,0,0
Connecticut,US,2020-02-08,0,0,0
Connecticut,US,2020-02-07,0,0,0
