Country,Date,Confirmed,Deaths,Recovered
Seychelles,2020-02-07,0,0,0
Seychelles,2020-02-06,0,0,0
Seychelles,2020-02-05,0,0,0
Seychelles,2020-02-04,0,0,0
Seychelles,2020-02-03,0,0,0
Seychelles,2020-02-02,0,0,0
Seychelles,2020-02-01,0,0,0
Seychelles,2020-01-31,0,0,0
Seychelles,2020-01-30,0,0,0
Seychelles,2020-01-29,0,0,0
Seychelles,2020-01-28,0,0,0
Seychelles,2020-01-27,0,0,0
Seychelles,2020-01-26,0,0,0
Seychelles,2020-01-25,0,0,0
Seychelles,2020-01-24,0,0,0
Seychelles,2020-01-23,0,0,0
Seychelles,2020-01-22,0,0,0
Singapore,2020-03-23,455,2,144
Singapore,2020-03-22,455,2,144
Singapore,2020-03-21,432,2,140
Singapore,2020-03-20,385,0,124
Singapore,2020-03-19,345,0,114
Singapore,2020-03-18,313,0,114
Singapore,2020-03-17,266,0,114
Singapore,2020-03-16,243,0,109
Singapore,2020-03-15,226,0,105
Singapore,2020-03-14,212,0,105
Singapore,2020-03-13,200,0,97
Singapore,2020-03-12,178,0,96
Singapore,2020-03-11,178,0,96
Singapore,2020-03-10,160,0,78
Singapore,2020-03-09,150,0,78
Singapore,2020-03-08,150,0,78
Singapore,2020-03-07,138,0,78
Singapore,2020-03-06,130,0,78
Singapore,2020-03-05,117,0,78
Singapore,2020-03-04,110,0,78
Singapore,2020-03-03,110,0,78
Singapore,2020-03-02,108,0,78
Singapore,2020-03-01,106,0,72
Singapore,2020-02-29,102,0,72
Singapore,2020-02-28,93,0,62
Singapore,2020-02-27,93,0,62
Singapore,2020-02-26,93,0,62
Singapore,2020-02-25,91,0,53
Singapore,2020-02-24,89,0,51
Singapore,2020-02-23,89,0,51
Singapore,2020-02-22,85,0,37
Singapore,2020-02-21,85,0,37
Singapore,2020-02-20,84,0,34
Singapore,2020-02-19,84,0,34
Singapore,2020-02-18,81,0,29
Singapore,2020-02-17,77,0,24
Singapore,2020-02-16,75,0,18
Singapore,2020-02-15,72,0,18
Singapore,2020-02-14,67,0,17
Singapore,2020-02-13,58,0,15
Singapore,2020-02-12,50,0,15
Singapore,2020-02-11,47,0,9
Singapore,2020-02-10,45,0,2
Singapore,2020-02-09,40,0,2
Singapore,2020-02-08,33,0,2
Singapore,2020-02-07,30,0,0
Singapore,2020-02-06,28,0,0
Singapore,2020-02-05,28,0,0
Singapore,2020-02-04,24,0,0
Singapore,2020-02-03,18,0,0
Singapore,2020-02-02,18,0,0
Singapore,2020-02-01,16,0,0
Singapore,2020-01-31,13,0,0
Singapore,2020-01-30,10,0,0
Singapore,2020-01-29,7,0,0
Singapore,2020-01-28,7,0,0
Singapore,2020-01-27,5,0,0
Singapore,2020-01-26,4,0,0
Singapore,2020-01-25,3,0,0
Singapore,2020-01-24,3,0,0
Singapore,2020-01-23,1,0,0
Singapore,2020-01-22,0,0,0
Slovakia,2020-03-23,185,1,7
Slovakia,2020-03-22,185,1,7
Slovakia,2020-03-21,178,1,0
Slovakia,2020-03-20,137,1,0
Slovakia,2020-03-19,123,1,0
Slovakia,2020-03-18,105,1,0
Slovakia,2020-03-17,72,0,0
Slovakia,2020-03-16,63,0,0
Slovakia,2020-03-15,54,0,0
Slovakia,2020-03-14,44,0,0
Slovakia,2020-03-13,32,0,0
Slovakia,2020-03-12,16,0,0
Slovakia,2020-03-11,10,0,0
Slovakia,2020-03-10,7,0,0
Slovakia,2020-03-09,3,0,0
Slovakia,2020-03-08,3,0,0
Slovakia,2020-03-07,1,0,0
Slovakia,2020-03-06,1,0,0
Slovakia,2020-03-05,0,0,0
Slovakia,2020-03-04,0,0,0
Slovakia,2020-03-03,0,0,0
Slovakia,2020-03-02,0,0,0
Slovakia,2020-03-01,0,0,0
Slovakia,2020-02-29,0,0,0
Slovakia,2020-02-28,0,0,0
Slovakia,2020-02-27,0,0,0
Slovakia,2020-02-26,0,0,0
Slovakia,2020-02-25,0,0,0
Slovakia,2020-02-24,0,0,0
Slovakia,2020-02-23,0,0,0
Slovakia,2020-02-22,0,0,0
Slovakia,2020-02-21,0,0,0
Slovakia,2020-02-20,0,0,0
Slovakia,2020-02-19,0,0,0
Slovakia,2020-02-18,0,0,0
Slovakia,2020-02-17,0,0,0
Slovakia,2020-02-16,0,0,0
Slovakia,2020-02-15,0,0,0
Slovakia,2020-02-14,0,0,0
Slovakia,2020-02-13,0,0,0
Slovakia,2020-02-12,0,0,0
Slovakia,2020-02-11,0,0,0
Slovakia,2020-02-10,0,0,0
Slovakia,2020-02-09,0,0,0
Slovakia,2020-02-08,0,0,0
Slovakia,2020-02-07,0,0,0
Slovakia,2020-02-06,0,0,0
Slovakia,2020-02-05,0,0,0
Slovakia,2020-02-04,0,0,0
Slovakia,2020-02-03,0,0,0
Slovakia,2020-02-02,0,0,0
Slovakia,2020-02-01,0,0,0
Slovakia,2020-01-31,0,0,0
Slovakia,2020-01-30,0,0,0
Slovakia,2020-01-29,0,0,0
Slovakia,2020-01-28,0,0,0
Slovakia,2020-01-27,0,0,0
Slovakia,2020-01-26,0,0,0
Slovakia,2020-01-25,0,0,0
Slovakia,2020-01-24,0,0,0
Slovakia,2020-01-23,0,0,0
Slovakia,2020-01-22,0,0,0
Slovenia,2020-03-23,414,2,0
Slovenia,2020-03-22,414,2,0
Slovenia,2020-03-21,383,1,0
Slovenia,2020-03-20,341,1,0
Slovenia,2020-03-19,286,1,0
Slovenia,2020-03-18,275,1,0
Slovenia,2020-03-17,275,1,0
Slovenia,2020-03-16,253,1,0
Slovenia,2020-03-15,219,1,0
Slovenia,2020-03-14,181,1,0
Slovenia,2020-03-13,141,0,0
Slovenia,2020-03-12,89,0,0
Slovenia,2020-03-11,57,0,0
Slovenia,2020-03-10,31,0,0
Slovenia,2020-03-09,16,0,0
Slovenia,2020-03-08,16,0,0
Slovenia,2020-03-07,7,0,0
Slovenia,2020-03-06,7,0,0
Slovenia,2020-03-05,2,0,0
Slovenia,2020-03-04,0,0,0
Slovenia,2020-03-03,0,0,0
Slovenia,2020-03-02,0,0,0
Slovenia,2020-03-01,0,0,0
Slovenia,2020-02-29,0,0,0
Slovenia,2020-02-28,0,0,0
Slovenia,2020-02-27,0,0,0
Slovenia,2020-02-26,0,0,0
Slovenia,2020-02-25,0,0,0
Slovenia,2020-02-24,0,0,0
Slovenia,2020-02-23,0,0,0
Slovenia,2020-02-22,0,0,0
Slovenia,2020-02-21,0,0,0
Slovenia,2020-02-20,0,0,0
Slovenia,2020-02-19,0,0,0
Slovenia,2020-02-18,0,0,0
Slovenia,2020-02-17,0,0,0
Slovenia,2020-02-16,0,0,0
Slovenia,2020-02-15,0,0,0
Slovenia,2020-02-14,0,0,0
Slovenia,2020-02-13,0,0,0
Slovenia,2020-02-12,0,0,0
Slovenia,2020-02-11,0,0,0
Slovenia,2020-02-10,0,0,0
Slovenia,2020-02-09,0,0,0
Slovenia,2020-02-08,0,0,0
Slovenia,2020-02-07,0,0,0
Slovenia,2020-02-06,0,0,0
Slovenia,2020-02-05,0,0,0
Slovenia,2020-02-04,0,0,0
Slovenia,2020-02-03,0,0,0
Slovenia,2020-02-02,0,0,0
Slovenia,2020-02-01,0,0,0
Slovenia,2020-01-31,0,0,0
Slovenia,2020-01-30,0,0,0
Slovenia,2020-01-29,0,0,0
Slovenia,2020-01-28,0,0,0
Slovenia,2020-01-27,0,0,0
Slovenia,2020-01-26,0,0,0
Slovenia,2020-01-25,0,0,0
Slovenia,2020-01-24,0,0,0
Slovenia,2020-01-23,0,0,0
Slovenia,2020-01-22,0,0,0
Somalia,2020-03-23,1,0,0
Somalia,2020-03-22,1,0,0
Somalia,2020-03-21,1,0,0
Somalia,2020-03-20,1,0,0
Somalia,2020-03-19,1,0,0
Somalia,2020-03-18,1,0,0
Somalia,2020-03-17,1,0,0
Somalia,2020-03-16,1,0,0
Somalia,2020-03-15,0,0,0
Somalia,2020-03-14,0,0,0
Somalia,2020-03-13,0,0,0
Somalia,2020-03-12,0,0,0
Somalia,2020-03-11,0,0,0
Somalia,2020-03-10,0,0,0
Somalia,2020-03-09,0,0,0
Somalia,2020-03-08,0,0,0
Somalia,2020-03-07,0,0,0
Somalia,2020-03-06,0,0,0
Somalia,2020-03-05,0,0,0
Somalia,2020-03-04,0,0,0
Somalia,2020-03-03,0,0,0
Somalia,2020-03-02,0,0,0
Somalia,2020-03-01,0,0,0
Somalia,2020-02-29,0,0,0
Somalia,2020-02-28,0,0,0
Somalia,2020-02-27,0,0,0
Somalia,2020-02-26,0,0,0
Somalia,2020-02-25,0,0,0
Somalia,2020-02-24,0,0,0
Somalia,2020-02-23,0,0,0
Somalia,2020-02-22,0,0,0
Somalia,2020-02-21,0,0,0
Somalia,2020-02-20,0,0,0
Somalia,2020-02-19,0,0,0
Somalia,2020-02-18,0,0,0
Somalia,2020-02-17,0,0,0
Somalia,2020-02-16,0,0,0
Somalia,2020-02-15,0,0,0
Somalia,2020-02-14,0,0,0
Somalia,2020-02-13,0,0,0
Somalia,2020-02-12,0,0,0
Somalia,2020-02-11,0,0,0
Somalia,2020-02-10,0,0,0
Somalia,2020-02-09,0,0,0
Somalia,2020-02-08,0,0,0
Somalia,2020-02-07,0,0,0
Somalia,2020-02-06,0,0,0
Somalia,2020-02-05,0,0,0
Somalia,2020-02-04,0,0,0
Somalia,2020-02-03,0,0,0
Somalia,2020-02-02,0,0,0
Somalia,2020-02-01,0,0,0
Somalia,2020-01-31,0,0,0
Somalia,2020-01-30,0,0,0
Somalia,2020-01-29,0,0,0
Somalia,2020-01-28,0,0,0
Somalia,2020-01-27,0,0,0
Somalia,2020-01-26,0,0,0
Somalia,2020-01-25,0,0,0
Somalia,2020-01-24,0,0,0
Somalia,2020-01-23,0,0,0
Somalia,2020-01-22,0,0,0
South Africa,2020-03-23,274,0,0
South Africa,2020-03-22,274,0,0
South Africa,2020-03-21,240,0,0
South Africa,2020-03-20,202,0,0
South Africa,2020-03-19,150,0,0
South Africa,2020-03-18,116,0,0
South Africa,2020-03-17,62,0,0
South Africa,2020-03-16,62,0,0
South Africa,2020-03-15,51,0,0
South Africa,2020-03-14,38,0,0
South Africa,2020-03-13,24,0,0
South Africa,2020-03-12,17,0,0
South Africa,2020-03-11,13,0,0
South Africa,2020-03-10,7,0,0
South Africa,2020-03-09,3,0,0
South Africa,2020-03-08,3,0,0
South Africa,2020-03-07,1,0,0
South Africa,2020-03-06,1,0,0
South Africa,2020-03-05,1,0,0
South Africa,2020-03-04,0,0,0
South Africa,2020-03-03,0,0,0
South Africa,2020-03-02,0,0,0
South Africa,2020-03-01,0,0,0
South Africa,2020-02-29,0,0,0
South Africa,2020-02-28,0,0,0
South Africa,2020-02-27,0,0,0
South Africa,2020-02-26,0,0,0
South Africa,2020-02-25,0,0,0
South Africa,2020-02-24,0,0,0
South Africa,2020-02-23,0,0,0
South Africa,2020-02-22,0,0,0
South Africa,2020-02-21,0,0,0
South Africa,2020-02-20,0,0,0
South Africa,2020-02-19,0,0,0
South Africa,2020-02-18,0,0,0
South Africa,2020-02-17,0,0,0
South Africa,2020-02-16,0,0,0
South Africa,2020-02-15,0,0,0
South Africa,2020-02-14,0,0,0
South Africa,2020-02-13,0,0,0
South Africa,2020-02-12,0,0,0
South Africa,2020-02-11,0,0,0
South Africa,2020-02-10,0,0,0
South Africa,2020-02-09,0,0,0
South Africa,2020-02-08,0,0,0
South Africa,2020-02-07,0,0,0
South Africa,2020-02-06,0,0,0
South Africa,2020-02-05,0,0,0
South Africa,2020-02-04,0,0,0
South Africa,2020-02-03,0,0,0
South Africa,2020-02-02,0,0,0
South Africa,2020-02-01,0,0,0
South Africa,2020-01-31,0,0,0
South Africa,2020-01-30,0,0,0
South Africa,2020-01-29,0,0,0
South Africa,2020-01-28,0,0,0
South Africa,2020-01-27,0,0,0
South Africa,2020-01-26,0,0,0
South Africa,2020-01-25,0,0,0
South Africa,2020-01-24,0,0,0
South Africa,2020-01-23,0,0,0
South Africa,2020-01-22,0,0,0
Spain,2020-03-23,28768,1772,2575
Spain,2020-03-22,28768,1772,2575
Spain,2020-03-21,25374,1375,2125
Spain,2020-03-20,20410,1043,1588
Spain,2020-03-19,17963,830,1107
Spain,2020-03-18,13910,623,1081
Spain,2020-03-17,11748,533,1028
Spain,2020-03-16,9942,342,530
Spain,2020-03-15,7798,289,517
Spain,2020-03-14,6391,195,517
Spain,2020-03-13,5232,133,193
Spain,2020-03-12,2277,55,183
Spain,2020-03-11,2277,54,183
Spain,2020-03-10,1695,35,32
Spain,2020-03-09,1073,28,32
Spain,2020-03-08,673,17,30
Spain,2020-03-07,500,10,30
Spain,2020-03-06,400,5,2
Spain,2020-03-05,259,3,2
Spain,2020-03-04,222,2,2
Spain,2020-03-03,165,1,2
Spain,2020-03-02,120,0,2
Spain,2020-03-01,84,0,2
Spain,2020-02-29,45,0,2
Spain,2020-02-28,32,0,2
Spain,2020-02-27,15,0,2
Spain,2020-02-26,13,0,2
Spain,2020-02-25,6,0,2
Spain,2020-02-24,2,0,2
Spain,2020-02-23,2,0,2
Spain,2020-02-22,2,0,2
Spain,2020-02-21,2,0,2
Spain,2020-02-20,2,0,2
Spain,2020-02-19,2,0,2
Spain,2020-02-18,2,0,2
Spain,2020-02-17,2,0,2
Spain,2020-02-16,2,0,2
Spain,2020-02-15,2,0,2
Spain,2020-02-14,2,0,0
Spain,2020-02-13,2,0,0
Spain,2020-02-12,2,0,0
Spain,2020-02-11,2,0,0
Spain,2020-02-10,2,0,0
Spain,2020-02-09,2,0,0
Spain,2020-02-08,1,0,0
Spain,2020-02-07,1,0,0
Spain,2020-02-06,1,0,0
Spain,2020-02-05,1,0,0
Spain,2020-02-04,1,0,0
Spain,2020-02-03,1,0,0
Spain,2020-02-02,1,0,0
Spain,2020-02-01,1,0,0
Spain,2020-01-31,0,0,0
Spain,2020-01-30,0,0,0
Spain,2020-01-29,0,0,0
Spain,2020-01-28,0,0,0
Spain,2020-01-27,0,0,0
Spain,2020-01-26,0,0,0
Spain,2020-01-25,0,0,0
Spain,2020-01-24,0,0,0
Spain,2020-01-23,0,0,0
Spain,2020-01-22,0,0,0
Sri Lanka,2020-03-23,82,0,3
Sri Lanka,2020-03-22,82,0,3
Sri Lanka,2020-03-21,77,0,1
Sri Lanka,2020-03-20,73,0,3
Sri Lanka,2020-03-19,60,0,3
Sri Lanka,2020-03-18,51,0,1
Sri Lanka,2020-03-17,44,0,1
Sri Lanka,2020-03-16,28,0,1
Sri Lanka,2020-03-15,18,0,1
Sri Lanka,2020-03-14,10,0,1
Sri Lanka,2020-03-13,6,0,1
Sri Lanka,2020-03-12,2,0,1
Sri Lanka,2020-03-11,2,0,1
Sri Lanka,2020-03-10,1,0,1
Sri Lanka,2020-03-09,1,0,1
Sri Lanka,2020-03-08,1,0,1
Sri Lanka,2020-03-07,1,0,1
Sri Lanka,2020-03-06,1,0,1
Sri Lanka,2020-03-05,1,0,1
Sri Lanka,2020-03-04,1,0,1
Sri Lanka,2020-03-03,1,0,1
Sri Lanka,2020-03-02,1,0,1
Sri Lanka,2020-03-01,1,0,1
Sri Lanka,2020-02-29,1,0,1
Sri Lanka,2020-02-28,1,0,1
Sri Lanka,2020-02-27,1,0,1
Sri Lanka,2020-02-26,1,0,1
Sri Lanka,2020-02-25,1,0,1
Sri Lanka,2020-02-24,1,0,1
Sri Lanka,2020-02-23,1,0,1
Sri Lanka,2020-02-22,1,0,1
Sri Lanka,2020-02-21,1,0,1
Sri Lanka,2020-02-20,1,0,1
Sri Lanka,2020-02-19,1,0,1
Sri Lanka,2020-02-18,1,0,1
Sri Lanka,2020-02-17,1,0,1
Sri Lanka,2020-02-16,1,0,1
Sri Lanka,2020-02-15,1,0,1
Sri Lanka,2020-02-14,1,0,1
Sri Lanka,2020-02-13,1,0,1
Sri Lanka,2020-02-12,1,0,1
Sri Lanka,2020-02-11,1,0,1
Sri Lanka,2020-02-10,1,0,1
Sri Lanka,2020-02-09,1,0,1
Sri Lanka,2020-02-08,1,0,1
Sri Lanka,2020-02-07,1,0,0
Sri Lanka,2020-02-06,1,0,0
Sri Lanka,2020-02-05,1,0,0
Sri Lanka,2020-02-04,1,0,0
Sri Lanka,2020-02-03,1,0,0
Sri Lanka,2020-02-02,1,0,0
Sri Lanka,2020-02-01,1,0,0
Sri Lanka,2020-01-31,1,0,0
Sri Lanka,2020-01-30,1,0,0
Sri Lanka,2020-01-29,1,0,0
Sri Lanka,2020-01-28,1,0,0
Sri Lanka,2020-01-27,1,0,0
Sri Lanka,2020-01-26,0,0,0
Sri Lanka,2020-01-25,0,0,0
Sri Lanka,2020-01-24,0,0,0
Sri Lanka,2020-01-23,0,0,0
Sri Lanka,2020-01-22,0,0,0
Sudan,2020-03-23,2,1,0
Sudan,2020-03-22,2,1,0
Sudan,2020-03-21,2,1,0
Sudan,2020-03-20,2,1,0
Sudan,2020-03-19,2,1,0
Sudan,2020-03-18,2,1,0
Sudan,2020-03-17,1,1,0
Sudan,2020-03-16,1,1,0
Sudan,2020-03-15,1,1,0
Sudan,2020-03-14,1,1,0
Sudan,2020-03-13,1,1,0
Sudan,2020-03-12,0,0,0
Sudan,2020-03-11,0,0,0
Sudan,2020-03-10,0,0,0
Sudan,2020-03-09,0,0,0
Sudan,2020-03-08,0,0,0
Sudan,2020-03-07,0,0,0
Sudan,2020-03-06,0,0,0
Sudan,2020-03-05,0,0,0
Sudan,2020-03-04,0,0,0
Sudan,2020-03-03,0,0,0
Sudan,2020-03-02,0,0,0
Sudan,2020-03-01,0,0,0
Sudan,2020-02-29,0,0,0
Sudan,2020-02-28,0,0,0
Sudan,2020-02-27,0,0,0
Sudan,2020-02-26,0,0,0
Sudan,2020-02-25,0,0,0
Sudan,2020-02-24,0,0,0
Sudan,2020-02-23,0,0,0
Sudan,2020-02-22,0,0,0
Sudan,2020-02-21,0,0,0
Sudan,2020-02-20,0,0,0
Sudan,2020-02-19,0,0,0
Sudan,2020-02-18,0,0,0
Sudan,2020-02-17,0,0,0
Sudan,2020-02-16,0,0,0
Sudan,2020-02-15,0,0,0
Sudan,2020-02-14,0,0,0
Sudan,2020-02-13,0,0,0
Sudan,2020-02-12,0,0,0
Sudan,2020-02-11,0,0,0
Sudan,2020-02-10,0,0,0
Sudan,2020-02-09,0,0,0
Sudan,2020-02-08,0,0,0
Sudan,2020-02-07,0,0,0
Sudan,2020-02-06,0,0,0
Sudan,2020-02-05,0,0,0
Sudan,2020-02-04,0,0,0
Sudan,2020-02-03,0,0,0
Sudan,2020-02-02,0,0,0
Sudan,2020-02-01,0,0,0
Sudan,2020-01-31,0,0,0
Sudan,2020-01-30,0,0,0
Sudan,2020-01-29,0,0,0
Sudan,2020-01-28,0,0,0
Sudan,2020-01-27,0,0,0
Sudan,2020-01-26,0,0,0
Sudan,2020-01-25,0,0,0
Sudan,2020-01-24,0,0,0
Sudan,2020-01-23,0,0,0
Sudan,2020-01-22,0,0,0
Suriname,2020-03-23,5,0,0
Suriname,2020-03-22,5,0,0
Suriname,2020-03-21,4,0,0
Suriname,2020-03-20,4,0,0
Suriname,2020-03-19,1,0,0
Suriname,2020-03-18,1,0,0
Suriname,2020-03-17,1,0,0
Suriname,2020-03-16,1,0,0
Suriname,2020-03-15,1,0,0
Suriname,2020-03-14,1,0,0
Suriname,2020-03-13,0,0,0
Suriname,2020-03-12,0,0,0
Suriname,2020-03-11,0,0,0
Suriname,2020-03-10,0,0,0
Suriname,2020-03-09,0,0,0
Suriname,2020-03-08,0,0,0
Suriname,2020-03-07,0,0,0
Suriname,2020-03-06,0,0,0
Suriname,2020-03-05,0,0,0
Suriname,2020-03-04,0,0,0
Suriname,2020-03-03,0,0,0
Suriname,2020-03-02,0,0,0
Suriname,2020-03-01,0,0,0
Suriname,2020-02-29,0,0,0
Suriname,2020-02-28,0,0,0
Suriname,2020-02-27,0,0,0
Suriname,2020-02-26,0,0,0
Suriname,2020-02-25,0,0,0
Suriname,2020-02-24,0,0,0
Suriname,2020-02-23,0,0,0
Suriname,2020-02-22,0,0,0
Suriname,2020-02-21,0,0,0
Suriname,2020-02-20,0,0,0
Suriname,2020-02-19,0,0,0
Suriname,2020-02-18,0,0,0
Suriname,2020-02-17,0,0,0
Suriname,2020-02-16,0,0,0
Suriname,2020-02-15,0,0,0
Suriname,2020-02-14,0,0,0
Suriname,2020-02-13,0,0,0
Suriname,2020-02-12,0,0,0
Suriname,2020-02-11,0,0,0
Suriname,2020-02-10,0,0,0
Suriname,2020-02-09,0,0,0
Suriname,2020-02-08,0,0,0
Suriname,2020-02-07,0,0,0
Suriname,2020-02-06,0,0,0
Suriname,2020-02-05,0,0,0
Suriname,2020-02-04,0,0,0
Suriname,2020-02-03,0,0,0
Suriname,2020-02-02,0,0,0
Suriname,2020-02-01,0,0,0
Suriname,2020-01-31,0,0,0
Suriname,2020-01-30,0,0,0
Suriname,2020-01-29,0,0,0
Suriname,2020-01-28,0,0,0
Suriname,2020-01-27,0,0,0
Suriname,2020-01-26,0,0,0
Suriname,2020-01-25,0,0,0
Suriname,2020-01-24,0,0,0
Suriname,2020-01-23,0,0,0
Suriname,2020-01-22,0,0,0
Sweden,2020-03-23,1934,21,16
Sweden,2020-03-22,1934,21,16
Sweden,2020-03-21,1763,20,16
Sweden,2020-03-20,1639,16,16
Sweden,2020-03-19,1439,11,16
Sweden,2020-03-18,1279,10,1
Sweden,2020-03-17,1190,7,1
Sweden,2020-03-16,1103,6,1
Sweden,2020-03-15,1022,3,1
Sweden,2020-03-14,961,2,1
Sweden,2020-03-13,814,1,1
Sweden,2020-03-12,599,1,1
Sweden,2020-03-11,500,1,1
Sweden,2020-03-10,355,0,1
Sweden,2020-03-09,248,0,1
Sweden,2020-03-08,203,0,0
Sweden,2020-03-07,161,0,0
Sweden,2020-03-06,101,0,0
Sweden,2020-03-05,94,0,0
Sweden,2020-03-04,35,0,0
Sweden,2020-03-03,21,0,0
Sweden,2020-03-02,15,0,0
Sweden,2020-03-01,14,0,0
Sweden,2020-02-29,12,0,0
Sweden,2020-02-28,7,0,0
Sweden,2020-02-27,7,0,0
Sweden,2020-02-26,2,0,0
Sweden,2020-02-25,1,0,0
Sweden,2020-02-24,1,0,0
Sweden,2020-02-23,1,0,0
Sweden,2020-02-22,1,0,0
Sweden,2020-02-21,1,0,0
Sweden,2020-02-20,1,0,0
Sweden,2020-02-19,1,0,0
Sweden,2020-02-18,1,0,0
Sweden,2020-02-17,1,0,0
Sweden,2020-02-16,1,0,0
Sweden,2020-02-15,1,0,0
Sweden,2020-02-14,1,0,0
Sweden,2020-02-13,1,0,0
Sweden,2020-02-12,1,0,0
Sweden,2020-02-11,1,0,0
Sweden,2020-02-10,1,0,0
Sweden,2020-02-09,1,0,0
Sweden,2020-02-08,1,0,0
Sweden,2020-02-07,1,0,0
Sweden,2020-02-06,1,0,0
Sweden,2020-02-05,1,0,0
Sweden,2020-02-04,1,0,0
Sweden,2020-02-03,1,0,0
Sweden,2020-02-02,1,0,0
Sweden,2020-02-01,1,0,0
Sweden,2020-01-31,1,0,0
Sweden,2020-01-30,0,0,0
Sweden,2020-01-29,0,0,0
Sweden,2020-01-28,0,0,0
Sweden,2020-01-27,0,0,0
Sweden,2020-01-26,0,0,0
Sweden,2020-01-25,0,0,0
Sweden,2020-01-24,0,0,0
Sweden,2020-01-23,0,0,0
Sweden,2020-01-22,0,0,0
Switzerland,2020-03-23,7245,98,131
Switzerland,2020-03-22,7245,98,131
Switzerland,2020-03-21,6575,75,15
Switzerland,2020-03-20,5294,54,15
Switzerland,2020-03-19,4075,41,15
Switzerland,2020-03-18,3028,28,15
Switzerland,2020-03-17,2700,27,4
Switzerland,2020-03-16,2200,14,4
Switzerland,2020-03-15,2200,14,4
Switzerland,2020-03-14,1359,13,4
Switzerland,2020-03-13,1139,11,4
Switzerland,2020-03-12,652,4,4
Switzerland,2020-03-11,652,4,4
Switzerland,2020-03-10,491,3,3
Switzerland,2020-03-09,374,2,3
Switzerland,2020-03-08,337,2,3
Switzerland,2020-03-07,268,1,3
Switzerland,2020-03-06,214,1,3
Switzerland,2020-03-05,114,1,3
Switzerland,2020-03-04,90,0,3
Switzerland,2020-03-03,56,0,2
Switzerland,2020-03-02,42,0,0
Switzerland,2020-03-01,27,0,0
Switzerland,2020-02-29,18,0,0
Switzerland,2020-02-28,8,0,0
Switzerland,2020-02-27,8,0,0
Switzerland,2020-02-26,1,0,0
Switzerland,2020-02-25,1,0,0
Switzerland,2020-02-24,0,0,0
Switzerland,2020-02-23,0,0,0
Switzerland,2020-02-22,0,0,0
Switzerland,2020-02-21,0,0,0
Switzerland,2020-02-20,0,0,0
Switzerland,2020-02-19,0,0,0
Switzerland,2020-02-18,0,0,0
Switzerland,2020-02-17,0,0,0
Switzerland,2020-02-16,0,0,0
Switzerland,2020-02-15,0,0,0
Switzerland,2020-02-14,0,0,0
Switzerland,2020-02-13,0,0,0
Switzerland,2020-02-12,0,0,0
Switzerland,2020-02-11,0,0,0
Switzerland,2020-02-10,0,0,0
Switzerland,2020-02-09,0,0,0
Switzerland,2020-02-08,0,0,0
Switzerland,2020-02-07,0,0,0
Switzerland,2020-02-06,0,0,0
Switzerland,2020-02-05,0,0,0
Switzerland,2020-02-04,0,0,0
Switzerland,2020-02-03,0,0,0
Switzerland,2020-02-02,0,0,0
Switzerland,2020-02-01,0,0,0
Switzerland,2020-01-31,0,0,0
Switzerland,2020-01-30,0,0,0
Switzerland,2020-01-29,0,0,0
Switzerland,2020-01-28,0,0,0
Switzerland,2020-01-27,0,0,0
Switzerland,2020-01-26,0,0,0
Switzerland,2020-01-25,0,0,0
Switzerland,2020-01-24,0,0,0
Switzerland,2020-01-23,0,0,0
Switzerland,2020-01-22,0,0,0
Syria,2020-03-23,1,0,0
Syria,2020-03-22,1,0,0
Syria,2020-03-21,0,0,0
Syria,2020-03-20,0,0,0
Syria,2020-03-19,0,0,0
Syria,2020-03-18,0,0,0
Syria,2020-03-17,0,0,0
Syria,2020-03-16,0,0,0
Syria,2020-03-15,0,0,0
Syria,2020-03-14,0,0,0
Syria,2020-03-13,0,0,0
Syria,2020-03-12,0,0,0
Syria,2020-03-11,0,0,0
Syria,2020-03-10,0,0,0
Syria,2020-03-09,0,0,0
Syria,2020-03-08,0,0,0
Syria,2020-03-07,0,0,0
Syria,2020-03-06,0,0,0
Syria,2020-03-05,0,0,0
Syria,2020-03-04,0,0,0
Syria,2020-03-03,0,0,0
Syria,2020-03-02,0,0,0
Syria,2020-03-01,0,0,0
Syria,2020-02-29,0,0,0
Syria,2020-02-28,0,0,0
Syria,2020-02-27,0,0,0
Syria,2020-02-26,0,0,0
Syria,2020-02-25,0,0,0
Syria,2020-02-24,0,0,0
Syria,2020-02-23,0,0,0
Syria,2020-02-22,0,0,0
Syria,2020-02-21,0,0,0
Syria,2020-02-20,0,0,0
Syria,2020-02-19,0,0,0
Syria,2020-02-18,0,0,0
Syria,2020-02-17,0,0,0
Syria,2020-02-16,0,0,0
Syria,2020-02-15,0,0,0
Syria,2020-02-14,0,0,0
Syria,2020-02-13,0,0,0
Syria,2020-02-12,0,0,0
Syria,2020-02-11,0,0,0
Syria,2020-02-10,0,0,0
Syria,2020-02-09,0,0,0
Syria,2020-02-08,0,0,0
Syria,2020-02-07,0,0,0
Syria,2020-02-06,0,0,0
Syria,2020-02-05,0,0,0
Syria,2020-02-04,0,0,0
Syria,2020-02-03,0,0,0
Syria,2020-02-02,0,0,0
Syria,2020-02-01,0,0,0
Syria,2020-01-31,0,0,0
Syria,2020-01-30,0,0,0
Syria,2020-01-29,0,0,0
Syria,2020-01-28,0,0,0
Syria,2020-01-27,0,0,0
Syria,2020-01-26,0,0,0
Syria,2020-01-25,0,0,0
Syria,2020-01-24,0,0,0
